fund_id,fund_name,one_month,three_month,six_month,one_year,three_year,from_start
000386,景顺长城景颐双利债券C,0.93%,1.37%,0.72%,2.77%,33.71%,40.80%
000381,景顺长城景益货币B,0.32%,0.95%,1.82%,3.13%,10.64%,13.33%
000385,景顺长城景颐双利债券A,0.99%,1.49%,0.99%,3.25%,35.36%,42.80%
000387,泰达宏利瑞利债券A
000395,汇添富安心中国债券A,0.09%,-0.18%,-0.96%,-0.44%,10.68%,14.00%
000394,融通通源短融债券A,0.19%,0.28%,0.28%,0.85%,11.73%,15.42%
000388,泰达宏利瑞利债券B,0.31%,0.00%,-0.91%,-0.14%,23.53%,29.59%
000390,华商优势行业,1.99%,-1.74%,2.53%,3.64%,108.00%,117.93%
000396,汇添富安心中国债券C,0.09%,-0.18%,-1.05%,-0.79%,10.20%,13.40%
000389,广发天天红货币A,0.25%,0.71%,1.33%,2.65%,10.87%,14.82%
000397,汇添富全额宝货币,0.35%,1.01%,1.85%,3.23%,11.54%,14.59%
000398,华富灵活配置混合,-0.30%,-3.52%,-3.71%,-2.50%,23.30%,24.29%
000400,中融增鑫定期开放债券A,0.24%,0.48%,0.88%,3.29%,20.65%,25.60%
000405,信诚月月支付,1.20%,-1.64%,-3.59%,0.24%,18.83%,26.20%
000401,中融增鑫定期开放债券C,0.24%,0.40%,0.73%,2.99%,19.46%,24.00%
000403,工银纯债债券B,-0.09%,-1.28%,-4.20%,-2.56%,19.73%,19.85%
000402,工银纯债债券A,-0.17%,-1.23%,-4.12%,-2.26%,21.17%,21.29%
000404,易方达新兴成长灵活配置,-3.07%,-8.81%,-13.43%,-21.38%,74.71%,83.10%
000406,汇添富双利增强债券A,0.47%,-0.24%,-1.17%,2.67%,24.49%,27.10%
000407,汇添富双利增强债券C,0.39%,-0.31%,-1.39%,2.32%,24.90%,27.90%
000408,民生加银城镇化混合,4.28%,3.34%,8.09%,12.04%,138.38%,136.64%
000410,益民服务领先混合,3.48%,3.80%,4.00%,12.39%,197.00%,167.60%
000409,鹏华环保产业股票,0.92%,2.04%,5.56%,15.54%,64.61%,65.10%
000412,国开岁月鎏金定开信用债A,-0.39%,-0.68%,-1.63%,0.79%,25.06%,29.46%
000411,景顺长城优质成长,1.09%,-3.49%,-1.92%,-6.92%,34.76%,29.51%
000414,嘉实绝对收益策略定期混合,0.09%,-0.09%,0.52%,0.86%,14.50%,16.90%
000416,大摩添利18个月开放债券C,0.00%,0.18%,0.27%,3.29%,--,20.36%
000413,国开岁月鎏金定开信用债C,-0.49%,-0.78%,-1.83%,0.41%,23.64%,27.74%
000415,大摩添利18个月开放债券A,0.00%,0.36%,0.45%,3.73%,--,21.71%
000418,景顺长城成长之星,1.62%,1.55%,2.14%,13.99%,57.93%,57.30%
000424,长盛添利宝货币A,0.29%,0.84%,1.56%,2.73%,10.33%,13.16%
000420,大摩优质信价纯债C,0.00%,0.44%,0.44%,2.80%,--,13.90%
000419,大摩优质信价纯债A,0.09%,0.53%,0.70%,3.33%,--,14.80%
000417,国联安新精选灵活配置,1.72%,1.26%,0.40%,1.60%,32.25%,32.12%
000423,前海开源事件驱动混合A,4.13%,9.90%,7.17%,5.49%,23.85%,21.00%
000421,华泰柏瑞丰汇债券A,0.00%,0.19%,0.56%,1.98%,--,8.10%
000422,华泰柏瑞丰汇债券C,-0.09%,0.00%,0.38%,1.24%,--,6.40%
000425,长盛添利宝货币B,0.31%,0.90%,1.68%,2.98%,11.13%,14.09%
000426,大成信用增利一年定开债券A,0.19%,0.66%,0.47%,2.02%,22.20%,26.11%
000427,大成信用增利一年定开债券C,0.10%,0.48%,0.00%,1.25%,20.31%,23.92%
000428,易方达聚盈分级债券发起式,-0.06%,-0.43%,-1.41%,0.04%,17.98%,23.04%
000429,易方达聚盈分级债券发起式A
000432,中银优秀企业混合,-2.97%,-11.73%,-12.91%,-1.91%,43.41%,43.70%
000435,建信稳定添利债券A,0.18%,-0.09%,-1.40%,1.42%,37.03%,42.37%
000433,安信鑫发优选混合,0.00%,-4.07%,-3.67%,-1.37%,12.89%,15.60%
000431,鹏华品牌传承混合,6.84%,9.60%,12.30%,10.42%,27.37%,28.39%
000434,新华壹诺宝货币A,0.31%,0.94%,1.84%,3.04%,10.14%,12.42%
000430,易方达聚盈分级债券发起式B,-0.63%,-1.97%,-5.01%,-2.86%,28.02%,39.22%
000436,易方达裕惠定开混合发起式,0.66%,0.30%,-0.53%,5.45%,58.57%,68.40%
000437,融通月月添利定开债券A,-0.31%,-2.02%,-5.27%,-4.66%,--,10.13%
000438,融通月月添利定开债券B,-0.41%,-2.23%,-5.48%,-5.06%,--,8.97%
000439,国金鑫盈货币,0.29%,0.90%,1.69%,2.95%,11.31%,13.36%
000452,南方医保,2.58%,5.30%,5.67%,13.20%,82.58%,79.84%
000457,上投摩根核心成长,5.69%,13.58%,18.53%,34.51%,129.43%,117.50%
000462,农银主题轮动混合,9.27%,7.12%,8.16%,11.15%,--,10.89%
000463,华商双债丰利债券A,0.32%,-2.41%,-2.39%,0.50%,57.78%,68.83%
000458,英大领先回报发起式,6.93%,5.71%,4.34%,20.41%,49.35%,47.01%
000464,嘉实活期宝货币,0.34%,0.97%,1.74%,3.01%,11.77%,14.95%
000465,景顺长城鑫月薪定期支付债券,0.29%,0.78%,0.78%,3.50%,18.50%,19.92%
000466,融通通瑞债券A/B,1.07%,1.17%,0.00%,1.26%,9.79%,11.87%
000467,信诚惠报债券A,1.27%,2.17%,0.19%,3.08%,--,3.70%
000469,富国目标齐利一年期纯债债券,-0.10%,-0.19%,-0.67%,0.34%,--,14.49%
000473,广发集鑫债券A,0.27%,0.44%,0.71%,2.82%,13.83%,16.11%
000476,广发天天利货币B,0.33%,1.02%,1.97%,3.32%,11.25%,12.79%
000475,广发天天利货币A,0.31%,0.96%,1.85%,3.07%,10.45%,11.90%
000474,广发集鑫债券C,0.26%,0.44%,0.52%,2.58%,17.10%,19.21%
000471,富国城镇发展股票,-2.63%,-6.85%,-10.02%,-2.71%,118.09%,132.04%
000479,信诚惠报债券B,1.28%,2.09%,-0.39%,2.29%,--,2.80%
000477,广发主题领先混合,2.58%,-3.17%,-6.53%,-4.62%,--,58.80%
000478,建信中证500指数增强,-1.53%,-7.63%,-6.42%,10.09%,125.87%,120.36%
000480,东方红新动力混合,6.08%,5.83%,7.83%,22.50%,140.73%,137.60%
000481,华商双债丰利债券C,0.16%,-2.66%,-2.71%,-0.06%,54.79%,65.00%
000484,鑫元货币B,0.32%,0.99%,1.83%,3.23%,11.36%,14.05%
000483,鑫元货币A,0.30%,0.93%,1.71%,2.98%,10.56%,13.11%
000486,嘉实1个月理财债券E,0.44%,0.45%,0.86%,0.86%,0.86%,1.51%
000485,嘉实1个月理财债券A,0.42%,0.43%,--,--,--,0.82%
000487,嘉实3个月理财债券A,0.36%,0.92%,0.92%,0.92%,--,1.98%
000488,嘉实3个月理财债券E,0.39%,1.14%,2.21%,2.98%,--,4.12%
000494,南方现金通货币B,0.35%,1.04%,1.99%,3.45%,12.04%,14.18%
000489,光大保德信岁末红利纯债A,0.10%,-0.10%,-1.05%,0.00%,--,12.19%
000500,华富恒富分级债券,0.20%,1.06%,1.45%,3.13%,18.72%,20.26%
000493,南方现金通货币A,0.35%,1.02%,1.97%,3.40%,11.87%,13.97%
000495,南方现金通货币C,0.35%,1.05%,2.03%,3.52%,12.25%,14.43%
000490,光大保德信岁末红利纯债C,0.00%,-0.20%,-1.52%,-0.67%,--,10.65%
000497,财通纯债债券A,-0.18%,-0.95%,-1.04%,0.71%,2.42%,2.42%
000496,长安产业精选混合A,4.51%,4.23%,5.12%,5.53%,26.57%,27.07%
000501,华富恒富分级债券A
000503,中信建投稳信一年A,-0.39%,-0.69%,-0.69%,1.83%,14.74%,17.95%
000502,华富恒富分级债券B,0.10%,-0.65%,-0.27%,1.28%,21.68%,23.87%
000505,国寿安保货币A,0.31%,0.88%,1.58%,2.80%,10.39%,12.69%
000508,泰达宏利养老混合B,1.82%,2.12%,3.12%,6.17%,24.81%,25.81%
000507,泰达宏利养老混合A,1.78%,2.36%,3.25%,6.42%,27.09%,28.23%
000504,中信建投稳信一年C,-0.40%,-0.70%,-0.79%,1.45%,13.29%,16.35%
000509,广发钱袋子货币,0.32%,1.02%,1.91%,3.24%,11.62%,13.96%
000506,国寿安保货币B,0.33%,0.94%,1.71%,3.05%,11.19%,13.61%
000511,国泰国策驱动灵活配置混合A,3.37%,4.61%,4.61%,8.83%,56.76%,56.60%
000510,诺安永鑫收益一年定开债券,0.21%,0.41%,-0.31%,-1.63%,--,15.77%
000512,国泰结构转型灵活配置混合A,2.79%,3.15%,3.51%,6.18%,77.10%,77.10%
000513,富国高端制造行业股票,2.29%,1.71%,-0.97%,-1.38%,--,42.90%
000523,国投瑞银医疗保健混合,-1.27%,-9.17%,-12.50%,3.93%,63.26%,62.28%
000520,上银新兴价值成长混合,0.08%,-8.44%,-7.00%,5.46%,78.33%,78.15%
000524,上投摩根民生需求,1.34%,-1.85%,-8.23%,-4.13%,106.98%,99.32%
000522,华润元大信息传媒科技混合,6.20%,7.95%,3.08%,1.14%,51.56%,50.80%
000526,国泰浓益灵活配置混合A,1.99%,2.38%,2.62%,5.38%,32.11%,33.30%
000527,南方新优享,3.54%,6.12%,10.51%,25.27%,114.46%,116.60%
000528,工银薪金货币A,0.26%,0.75%,1.35%,2.61%,9.96%,11.66%
000529,广发竞争优势混合,6.28%,7.10%,7.78%,5.54%,56.69%,52.30%
000531,东吴阿尔法灵活配置混合,5.60%,2.68%,0.56%,-1.38%,6.87%,7.40%
000530,招商丰盛稳定增长混合A,0.50%,-0.25%,-1.31%,0.33%,19.80%,21.00%
000533,永赢货币,0.35%,1.00%,1.73%,3.05%,11.03%,11.86%
000532,景顺长城优势企业混合,6.77%,11.46%,11.71%,11.95%,56.64%,54.60%
000535,长盛航天海工装备灵活配置,-2.47%,-12.71%,-11.54%,-8.34%,52.80%,51.88%
000536,前海开源可转债债券,4.21%,1.45%,-2.41%,0.79%,9.11%,9.65%
000534,长盛高端装备制造灵活配置,1.68%,-3.45%,-4.60%,0.00%,51.91%,51.30%
000540,国金金腾通货币A,0.34%,0.99%,1.84%,3.28%,12.55%,14.37%
000539,中银活期宝货币,0.31%,0.91%,1.67%,2.96%,11.18%,13.03%
000542,上银慧财宝货币A,0.26%,0.74%,1.37%,2.57%,10.57%,11.97%
000538,诺安优势行业混合A,0.94%,-0.08%,-2.27%,-1.07%,28.74%,29.00%
000541,华商创新成长灵活配置,-0.83%,-5.44%,-13.12%,-16.11%,57.87%,61.34%
000545,中邮核心竞争力混合,-0.19%,-8.19%,-12.96%,-18.85%,52.90%,55.80%
000543,上银慧财宝货币B,0.28%,0.81%,1.49%,2.82%,11.37%,12.85%
000548,鹏华聚财通货币,--,--,--,--,--,0.24%
000547,建信健康民生混合,-1.53%,1.00%,-1.16%,8.86%,111.65%,112.50%
000550,广发新动力混合,-0.74%,-1.62%,-2.91%,-1.80%,113.41%,113.20%
000549,华安大国新经济股票,0.54%,-3.48%,-5.25%,-4.37%,65.54%,66.20%
000553,中加纯债一年C,-0.66%,-0.46%,-0.81%,2.18%,27.62%,30.05%
000551,信诚幸福消费混合,3.63%,5.45%,3.09%,9.70%,79.72%,79.90%
000546,兴业定开债券A,-0.45%,-0.27%,-0.45%,1.28%,21.35%,25.72%
000552,中加纯债一年A,-0.66%,-0.38%,-0.65%,2.51%,28.95%,31.53%
000554,中国梦基金,6.82%,4.30%,2.59%,5.54%,50.40%,50.40%
000557,国投新机遇混合C,-0.41%,-0.57%,-0.51%,2.03%,37.50%,37.91%
000556,国投新机遇混合A,-0.40%,-0.40%,-0.11%,2.71%,39.49%,40.19%
000561,南方启元A,-0.19%,-0.56%,-1.56%,-0.77%,--,10.15%
000560,诺安天天宝E,0.33%,0.97%,1.80%,2.88%,10.10%,10.68%
000562,南方启元C,-0.19%,-0.66%,-1.86%,-1.15%,--,8.84%
000559,诺安天天宝A,0.32%,0.93%,1.73%,2.73%,9.60%,10.16%
000563,南方通利A,-0.10%,-0.20%,-0.78%,0.26%,25.20%,25.20%
000564,南方通利C,-0.20%,-0.30%,-1.07%,-0.22%,24.94%,24.94%
000569,鹏华增值宝货币,0.33%,0.96%,1.74%,3.06%,11.24%,12.75%
000566,华泰柏瑞创新升级混合,8.17%,9.61%,8.40%,16.73%,106.09%,106.50%
000567,广发聚祥灵活混合,4.82%,2.45%,1.09%,0.36%,67.97%,67.30%
000572,中银多策略混合,1.76%,3.09%,4.06%,6.64%,39.16%,39.71%
000573,天弘通利混合,1.13%,1.66%,2.02%,5.93%,22.89%,24.12%
000571,中邮双动力混合,-0.58%,-1.65%,-2.27%,-1.90%,54.07%,55.30%
000574,宝盈新价值混合,1.88%,-5.12%,-11.46%,-7.29%,93.95%,95.31%
000575,兴全添利宝货币,0.32%,0.93%,1.77%,3.16%,11.67%,13.35%
000577,安信价值精选股票,6.01%,8.16%,11.80%,34.04%,144.32%,145.30%
000576,中邮货币A,0.31%,0.92%,1.65%,2.87%,9.74%,9.80%
000578,鑫元一年定期开放债券A,0.00%,-0.98%,-1.93%,-0.98%,-1.94%,-1.35%
000579,鑫元一年定期开放债券C,-0.11%,-1.10%,-2.17%,-1.42%,-3.09%,-2.51%
000580,中邮货币B,0.33%,0.98%,1.77%,3.12%,10.12%,10.18%
000581,嘉实活钱包货币A,0.33%,0.98%,1.75%,3.01%,11.31%,12.69%
000583,江信聚福,-0.55%,-2.14%,-4.33%,-2.63%,30.15%,30.28%
000586,景顺中小板创业板精选股票,-3.13%,-9.85%,-13.28%,-7.09%,54.85%,54.70%
000584,新华鑫益灵活配置混合,-0.66%,-7.13%,-4.06%,2.80%,65.01%,65.50%
000588,招商招钱宝货币A,0.33%,1.00%,1.93%,3.24%,11.30%,12.38%
000587,大成灵活配置混合,3.47%,4.40%,4.40%,18.04%,115.19%,115.19%
000591,中银健康生活混合,4.55%,-2.96%,-6.95%,-4.63%,37.21%,37.90%
000592,建信改革红利股票,4.68%,5.40%,5.69%,8.72%,97.00%,97.00%
000590,华安新活力混合,1.62%,1.93%,2.24%,4.34%,31.70%,32.10%
000594,大摩进取优选股票,2.36%,0.13%,0.77%,5.04%,56.24%,56.40%
000595,嘉实泰和混合,5.07%,4.62%,4.62%,6.19%,100.30%,99.10%
000596,前海开源中证军工指数A,-4.98%,-17.02%,-15.31%,-12.55%,39.40%,39.40%
000585,嘉实对冲套利定期混合,-0.09%,-1.03%,-0.84%,0.19%,5.79%,6.00%
000598,长盛生态环境主题混合,3.35%,0.21%,0.56%,6.39%,--,44.90%
000597,中海积极收益混合,1.23%,1.75%,2.11%,3.62%,18.32%,18.44%
000593,易方达标普消费品指数现汇,2.53%,11.76%,14.44%,19.88%,0.08%,2.18%
000600,汇添富和聚宝货币,0.34%,0.99%,1.85%,3.38%,12.09%,12.11%
000602,富国安益货币,0.34%,0.98%,1.83%,3.09%,8.32%,8.38%
000599,信诚薪金宝货币,0.31%,0.91%,1.65%,2.89%,10.52%,10.86%
000589,光大保德信银发商机混合,2.03%,-6.54%,-7.94%,-1.45%,68.53%,69.03%
000605,银华多利宝货币B,0.35%,1.06%,2.03%,3.53%,11.47%,11.67%
000601,华宝创新优选混合,1.83%,3.49%,1.14%,7.49%,7.10%,7.10%
000603,易方达创新驱动灵活配置混合,-2.43%,-4.43%,-7.82%,-11.42%,--,-11.60%
000604,银华多利宝货币A,0.33%,1.00%,1.91%,3.29%,10.71%,10.90%
000610,新华阿里一号保本混合
000607,招商招钱宝货币B,0.34%,1.00%,1.93%,3.24%,11.30%,11.83%
000609,华商新量化灵活配置混合,0.37%,-4.71%,-4.26%,0.43%,62.00%,62.00%
000615,长城工资宝货币A,0.35%,1.01%,1.65%,2.46%,--,9.70%
000613,国寿安保沪深300指数,6.47%,4.28%,2.26%,15.56%,60.83%,60.87%
000612,华宝生态中国混合,1.54%,0.11%,-2.38%,2.45%,--,97.75%
000614,华安德国30(DAX)联接,0.91%,9.96%,14.85%,22.38%,--,21.40%
000618,嘉实薪金宝货币,0.32%,0.95%,1.75%,2.98%,10.99%,11.53%
000616,上投摩根优信增利债券A,-0.22%,-2.55%,-5.45%,-1.18%,--,33.60%
000621,易方达现金增利货币B,0.39%,1.17%,2.27%,3.69%,--,8.56%
000622,华富恒财分级债券,0.00%,0.20%,0.10%,2.09%,19.16%,19.52%
000617,上投摩根优信增利债券C,-0.23%,-2.58%,-5.58%,-1.57%,--,32.00%
000619,东方红产业升级混合,10.38%,13.25%,17.79%,29.84%,161.50%,161.50%
000620,易方达现金增利货币A,0.37%,1.11%,2.15%,3.45%,--,7.95%
000624,华富恒财分级债券B,0.00%,0.20%,0.10%,2.09%,22.41%,22.05%
000623,华富恒财分级债券A
000625,诺安天天宝B,0.33%,0.97%,1.91%,3.20%,11.31%,11.83%
000627,大成丰财宝货币B,0.29%,0.91%,1.89%,3.26%,--,11.05%
000631,中银聚利分级债券,-0.10%,-0.30%,-0.76%,-0.67%,15.33%,15.21%
000626,大成丰财宝货币A,0.27%,0.85%,1.77%,3.02%,--,10.27%
000629,圆信永丰纯债A,0.10%,0.39%,-2.17%,1.67%,22.02%,22.02%
000630,圆信永丰纯债C,0.10%,0.29%,-2.27%,1.37%,20.47%,20.47%
000628,大成高新技术产业股票,6.61%,12.33%,14.91%,26.97%,--,40.30%
000632,中银聚利分级债券A
000634,富国天盛灵活配置混合,0.29%,0.94%,-1.01%,5.51%,48.56%,51.37%
000638,富国富钱包货币,0.34%,0.96%,1.71%,3.07%,11.84%,12.15%
000633,中银聚利分级债券B,-0.92%,-2.22%,-6.19%,-5.37%,35.12%,34.85%
000642,汇添富货币C,0.31%,0.91%,1.64%,2.83%,9.72%,9.76%
000641,诺安理财宝货币B,0.33%,0.95%,1.73%,2.96%,10.76%,11.12%
000640,诺安理财宝货币A,0.33%,0.95%,1.73%,2.96%,10.63%,11.05%
000639,宝盈祥瑞养老混合,0.73%,0.32%,-0.40%,1.07%,48.64%,48.49%
000644,招商招金宝货币A,0.31%,0.91%,1.86%,3.12%,--,9.67%
000645,华夏薪金宝货币,0.36%,0.94%,1.64%,3.12%,--,11.39%
000646,华润元大医疗保健量化混合,3.75%,2.39%,-6.09%,8.68%,--,32.70%
000650,汇添富货币D,0.31%,0.91%,1.64%,2.83%,9.72%,9.76%
000647,易方达财富快线货币A,0.34%,1.00%,1.93%,3.35%,--,11.13%
000648,易方达财富快线货币B,0.36%,1.06%,2.05%,3.60%,--,11.93%
000649,长城久鑫保本混合,1.60%,0.20%,0.10%,0.00%,1.30%,--
000651,招商招金宝货币B,0.33%,0.97%,1.98%,3.37%,--,10.44%
000652,博时裕隆混合,-1.35%,-8.49%,-7.85%,4.63%,--,84.07%
000654,华商新锐产业混合,-5.70%,-20.98%,-20.20%,-20.25%,--,14.64%
000655,鑫元稳利债券,-0.10%,-0.19%,-0.27%,3.15%,--,20.17%
000657,银华活钱宝货币A,0.00%,0.00%,0.00%,0.00%,--,1.71%
000660,银华活钱宝货币D,0.00%,0.00%,0.00%,0.00%,--,2.61%
000659,银华活钱宝货币C,0.00%,0.00%,0.00%,0.00%,--,2.03%
000658,银华活钱宝货币B,0.00%,0.00%,0.00%,0.00%,--,1.77%
000656,前海开源沪深300指数,3.96%,1.44%,-0.79%,9.51%,--,42.39%
000661,银华活钱宝货币E,0.00%,0.00%,0.00%,0.00%,--,3.09%
000662,银华活钱宝货币F,0.33%,1.02%,1.81%,3.25%,--,8.94%
000663,国投瑞银美丽中国混合,-1.62%,-5.54%,-5.62%,-9.08%,--,66.79%
000665,博时现金收益货币B,0.28%,0.84%,1.59%,2.90%,10.92%,11.02%
000664,国联安通盈混合A,1.34%,1.17%,0.83%,3.06%,--,27.51%
000668,国寿安保尊享债券A,0.00%,0.00%,-0.47%,3.46%,--,28.40%
000675,中海惠祥分级债券A
000667,工银绝对收益混合发起A,0.46%,0.92%,1.67%,1.20%,--,9.90%
000669,国寿安保尊享债券C,0.00%,-0.16%,-0.70%,3.07%,--,27.60%
000672,工银绝对收益混合发起B,0.38%,0.66%,1.24%,0.47%,--,6.50%
000674,中海惠祥分级债券,-0.46%,-2.04%,-12.45%,-10.85%,--,-4.99%
000677,工银现金货币,0.32%,0.96%,1.83%,3.16%,--,9.39%
000676,中海惠祥分级债券B,-0.46%,-2.16%,-8.31%,-7.61%,--,3.66%
000679,招商丰利灵活配置混合A,1.03%,-0.51%,-1.66%,-0.42%,--,18.20%
000682,信达澳银慧管家C,0.35%,1.02%,1.93%,3.45%,--,11.54%
000681,信达澳银慧管家A,0.33%,0.96%,1.81%,3.20%,--,10.80%
000685,上投摩根现金管理货币,0.23%,0.70%,1.31%,2.21%,--,6.47%
000683,信达澳银慧管家E,0.30%,0.88%,1.65%,2.90%,--,9.87%
000686,建信嘉薪宝货币A,0.33%,1.02%,1.91%,3.15%,--,11.15%
000684,长盛养老健康产业灵活配置,2.56%,-1.74%,-1.90%,2.82%,--,24.00%
000678,华宝兴业现金宝货币E,0.33%,0.97%,1.89%,3.21%,--,10.43%
000687,南方薪金宝,0.32%,0.95%,1.79%,3.21%,--,10.39%
000689,前海开源新经济混合,3.06%,2.69%,1.96%,1.51%,--,14.40%
000688,景顺长城研究精选股票,3.48%,3.40%,0.08%,5.79%,--,30.32%
000690,前海开源大海洋混合,-4.55%,-16.22%,-17.22%,-18.00%,--,-3.40%
000693,建信现金添利货币A,0.33%,0.93%,1.69%,3.01%,--,9.48%
000694,鑫元鸿利债券,0.00%,-0.26%,-0.51%,2.10%,--,16.80%
000692,汇添富双利债券C,1.15%,-0.68%,-2.65%,0.38%,--,32.00%
000695,大成景益平稳收益混合,0.21%,0.28%,0.00%,0.43%,--,40.80%
000698,宝盈科技30混合,0.00%,-5.64%,-10.68%,-8.01%,--,38.90%
000697,汇添富移动互联股票,-0.53%,-8.07%,-14.21%,-19.14%,--,32.20%
000696,汇添富环保行业股票,2.93%,0.56%,-0.35%,9.60%,--,43.80%
000701,景顺长城景丰货币A,0.30%,0.87%,1.53%,2.80%,--,8.84%
000699,中银薪钱包货币,0.28%,0.77%,1.47%,2.74%,--,10.32%
000704,易方达天天增利货币A,0.33%,0.98%,1.83%,3.13%,--,10.79%
000700,泰达宏利货币B,0.32%,0.97%,1.71%,3.09%,--,10.69%
000705,易方达天天增利货币B,0.35%,1.04%,1.95%,3.38%,--,11.57%
000708,华安安享混合,0.00%,0.27%,0.83%,2.05%,--,9.50%
000706,中邮多策略混合,2.49%,2.99%,2.82%,9.72%,--,27.50%
000707,景顺长城景丰货币B,0.32%,0.93%,1.66%,3.05%,--,9.54%
000710,交银现金宝货币A,0.28%,0.77%,1.39%,2.50%,--,8.43%
000713,上投摩根天添宝货币B,0.32%,0.97%,1.84%,2.75%,--,6.49%
000712,上投摩根天添宝货币A,0.30%,0.91%,1.72%,2.51%,--,5.86%
000711,嘉实医疗保健股票,5.55%,8.56%,5.79%,18.32%,--,40.80%
000709,华安汇财通货币,0.33%,0.97%,1.81%,3.07%,--,10.27%
000716,工银薪金货币B,0.28%,0.81%,1.48%,2.87%,--,10.95%
000714,诺安稳健回报灵活配置混合,0.69%,0.53%,0.83%,1.97%,--,35.52%
000715,民生加银家盈理财月度E,0.35%,1.04%,2.02%,3.62%,--,11.42%
000717,融通转型三动力灵活配置混合,6.77%,5.19%,3.94%,11.67%,--,21.50%
000720,南方稳利1年定开债券C,-0.20%,-0.91%,-2.59%,0.34%,--,11.79%
000719,南方现金通E,0.34%,1.01%,1.93%,3.33%,--,11.31%
000721,兴业货币A,0.30%,0.88%,1.55%,2.81%,--,8.99%
000722,兴业货币B,0.32%,0.94%,1.67%,3.06%,--,9.71%
000725,大成添利宝货币B,0.35%,1.01%,1.96%,3.34%,--,10.62%
000723,建信稳定添利债券C,0.19%,-0.19%,-1.66%,0.85%,--,28.21%
000724,大成添利宝货币A,0.33%,0.95%,1.84%,3.09%,--,9.89%
000726,大成添利宝货币E,0.33%,0.97%,1.89%,3.20%,--,10.22%
000727,融通健康产业灵活配置混合,-0.98%,-11.90%,-15.45%,-8.54%,--,0.70%
000728,工银目标收益一年定开债券,-0.73%,-1.97%,-4.80%,-2.59%,--,9.20%
000729,建信中小盘先锋股票,3.85%,2.51%,-2.39%,1.13%,--,42.80%
000735,博时天天增利货币B,0.31%,0.91%,1.72%,3.06%,--,9.61%
000734,博时天天增利货币A,0.29%,0.85%,1.60%,2.81%,--,8.87%
000736,诺安聚利债券A,0.28%,0.56%,0.13%,2.10%,--,13.64%
000737,诺安聚利债券C,0.19%,0.38%,-0.16%,1.65%,--,12.22%
000738,中信建投货币,0.21%,0.73%,1.43%,2.37%,--,8.37%
000742,国泰新经济灵活配置混合,3.64%,4.47%,10.88%,18.24%,--,114.49%
000740,兴银货币B,0.30%,0.84%,1.50%,2.86%,--,9.31%
000730,博时现金宝货币A,0.33%,0.92%,1.68%,3.04%,--,9.48%
000741,兴银货币A,0.28%,0.79%,1.40%,2.65%,--,8.76%
000739,平安大华新鑫先锋A,4.64%,1.56%,-5.64%,-12.31%,--,10.40%
000743,红塔红土盛世普益混合发起式,0.61%,-2.28%,-1.53%,4.41%,--,22.19%
000747,广发逆向策略混合,0.41%,-3.92%,-4.29%,0.68%,--,47.20%
000746,招商行业精选股票,7.64%,8.22%,8.30%,4.53%,--,40.90%
000750,安信现金增利,0.33%,0.93%,1.72%,2.94%,--,8.43%
000744,北信瑞丰稳定收益A,0.09%,0.38%,0.09%,1.90%,--,25.52%
000748,广发活期宝货币A,0.36%,1.07%,1.96%,3.20%,--,9.37%
000745,北信瑞丰稳定收益C,0.09%,0.38%,0.00%,1.81%,--,24.92%
000749,国金鑫安保本,1.00%,0.20%,0.70%,1.10%,2.23%,--
000753,华宝兴业量化对冲混合A,0.52%,1.38%,2.28%,4.22%,--,21.53%
000752,博时优势收益信用债券,-0.30%,-0.50%,-1.29%,0.17%,--,14.59%
000751,嘉实新兴产业股票,11.75%,16.53%,16.53%,24.09%,--,79.80%
000754,华宝兴业量化对冲混合C,0.49%,1.28%,2.06%,4.81%,--,21.47%
000757,华富智慧城市灵活配置混合,0.77%,-7.51%,-11.63%,-12.98%,--,1.11%
000756,建信潜力新蓝筹股票,4.20%,4.12%,4.81%,15.42%,--,41.50%
000755,富安达新兴成长混合,1.61%,-0.79%,-4.97%,-23.56%,--,7.84%
000759,平安大华财富宝货币,0.34%,1.01%,1.92%,3.30%,--,10.97%
000758,招商招钱宝货币C,0.33%,1.00%,1.93%,3.24%,--,10.04%
000762,汇添富绝对收益定开混合,0.90%,--,--,--,--,1.20%
000761,国富健康优质生活股票,5.54%,1.10%,-0.63%,8.23%,--,10.50%
000760,工银财富货币A,0.29%,0.88%,1.67%,2.99%,--,5.39%
000763,工银新财富灵活配置混合,0.83%,-1.02%,-2.74%,1.89%,--,45.60%
000764,万家货币E,0.31%,0.89%,1.62%,2.94%,--,9.52%
000766,上投岁岁盈定开债券D,-0.10%,-0.10%,-1.81%,-5.96%,--,-2.88%
000767,华富国泰民安灵活配置混合,-1.27%,-2.04%,2.65%,2.96%,--,0.80%
